id_venda,data_venda,id_loja,id_produto,id_vendedor,quantidade,valor_unitario,desconto
2323,2024-02-28,2,106,4,1,59.9,0
2324,2023-09-07,2,116,4,1,1799.0,5
2325,2023-10-08,12,143,31,3,399.0,5
2326,2023-12-03,9,128,21,4,1799.0,15
2327,2024-07-08,14,135,35,1,1099.0,5
2328,2023-11-19,6,124,14,2,129.9,0
2329,2024-07-29,9,101,21,1,1899.0,15
2330,2024-04-01,4,131,9,4,449.0,10
2331,2024-07-20,9,124,23,1,129.9,5
2332,2024-05-29,9,132,21,3,899.0,5
2333,2023-11-08,11,142,27,1,449.0,25
2334,2024-07-08,6,133,14,1,1199.0,15
2335,2023-11-30,10,124,25,4,129.9,0
2336,2024-08-05,6,143,14,1,399.0,0
2337,2023-10-29,14,146,36,4,89.9,5
2338,2023-10-12,15,103,38,4,2899.0,30
2339,2023-10-16,1,119,40,2,599.0,10
2340,2023-12-07,15,137,38,1,1799.0,20
2341,2023-09-12,12,128,29,2,1799.0,10
2342,2023-12-23,1,114,3,3,4899.0,0
2343,2023-11-26,6,144,13,5,299.0,25
2344,2024-08-25,10,128,26,4,1799.0,0
2345,2024-06-03,7,135,16,2,1018.0,25
2346,2024-07-16,9,111,21,1,149.9,0
2347,2024-01-26,10,107,24,2,299.0,5
2348,2023-11-29,2,119,5,1,599.0,0
2349,2024-07-30,8,143,20,3,399.0,15
2350,2023-10-05,15,122,38,1,159.9,5
2351,2023-10-25,1,116,1,1,1799.0,0
2352,2023-12-21,15,106,37,1,59.9,0
2353,2023-10-12,13,144,33,5,299.0,0
2354,2024-06-30,10,111,26,1,149.9,30
2355,2023-11-25,12,138,29,2,2199.0,0
2356,2024-02-15,14,116,36,1,1542.92,0
2357,2024-04-28,2,140,5,1,249.0,20
2358,2023-12-20,12,111,31,2,138.0,10
2359,2023-12-02,4,134,10,3,199.0,0
2360,18/01/2024,2,139,6,1,599.0,5
2361,2024-05-13,12,118,30,1,199.9,5
2362,2023-11-15,2,131,4,1,449.0,5
2363,2024-02-01,4,123,9,2,449.0,15
2364,2023-11-18,1,150,1,1,129.0,0
2365,2024-05-23,7,136,16,1,1268.43,10
2366,2023-12-31,11,132,27,1,899.0,0
2367,2024-07-02,1,144,40,3,299.0,20
2368,2023-10-18,10,122,26,3,159.9,10
2369,2023-12-29,13,145,32,1,159.0,20
2370,2023-10-04,6,110,15,4,6531.31,0
2371,2024-07-19, 3 ,144,7,3,299.0,10
2372,2023-10-25,14,150,35,1,129.0,0
2373,2023-11-21,2,117,6,1,2299.0,0
2374,2023-10-23,15,105,38,1,5499.0,15
2375,2024-08-06,14,147,36,4,199.0,15
2376,2023-10-02,3,117,7,1,2299.0,0
2377,2024-03-29,4,135,9,4,1099.0,0
2378,2024-04-09,13,138,32,3,2199.0,5
2379,2023-09-25,2,142,4,1,449.0,5
2380,2023-12-07,5,126,11,3,2999.0,5
2381,2024-07-05,13,104,33,2,3299.0,0
2382,2024-06-28,1,112,3,2,79.9,0
2383,2023-12-16,4,121,10,2,1319.84,30
2384,2023-11-26,12,135,30,3,1099.0,0
2385,2023-11-21,4,123,10,1,403.94,0
2386,2024-06-07,11,150,27,3,129.0,0
2387,2024-01-04,13,113,33,1,3499.0,10
2388,2024-03-31,12,128,29,3,1799.0,0
2389,2024-01-12,11,131,27,3,449.0,0
2390,2023-12-20,10,145,26,1,159.0,5
2391,2024-03-15,4,147,9,3,199.0,10
2392,2023-12-31,8,105,19,5,5499.0,0
2393,2024-05-14,13,112,33,1,79.9,0
2394,2023-10-23,1,126,3,3,2999.0,5
2395,2024-05-05,1,149,40,1,229.0,0
2396,2024-05-19,10,132,26,1,899.0,10
2397,2024-05-14,14,121,35,2,1499.0,5
2398,2024-06-14,2,105,4,2,5499.0,10
2399,2023-09-14,12,134,30,1,199.0,15
2400,2024-04-08,13,126,33,1,2999.0,0
2401,2024-03-25,1,139,1,1,599.0,10
2402,2024-03-14,10,114,24,1,4899.0,15
2403,2024-07-30,3,107,8,1,299.0,10
2404,2024-04-14,2,124,5,3,129.9,15
2405,2023-09-15,3,115,8,2,2899.0,0
2406,2024-05-23,6,116,15,2,1799.0,25
2407,2023-10-11,4,110,10,1,6999.0,0
2408,2023-12-26,11,139,28,1,599.0,0
2409,2024-07-25,2,121,4,1,1356.29,10
2410,2023-09-16,6,115,15,1,2899.0,0
2411,2024-06-03,8,142,19,4,419.2,0
2412,2024-04-07,14,145,35,2,159.0,30
2413,2023-12-20,1,139,40,1,599.0,5
2414,2024-01-28,7,107,17,1,299.0,0
2415,2023-12-28,1,131,40,2,449.0,10
2416,2024-01-16,5,149,11,3,229.0,20
2417,2024-04-25,4,147,10,1,199.0,5
2418,2024-03-19,4,127,10,2,2599.0,15
2419,2024-02-17,11,116,28,3,1799.0,5
2420,2023-12-16,8,137,20,1,1799.0,0
2421,2023-12-11,11,120,28,1,999.0,10
2422,2024-04-24,1,135,2,1,1099.0,25
2423,2023-11-26,9,131,23,2,449.0,5
2424,2024-04-06,12,125,31,2,2199.0,20
2425,2023-10-17,2,128,4,3,1799.0,15
2426,2023-11-16,5,134,12,4,183.09,5
2427,2024-04-03,2,114,6,3,4899.0,5
2428,2023-12-10,3,146,8,2,89.9,0
2429,2024-05-17,8,143,19,5,399.0,10
2430,2024-04-12,4,105,10,5,5499.0,0
2431,2024-06-21,8,138,19,1,2199.0,5
2432,2024-06-19,13,108,32,2,1499.0,0
2433,2023-09-14,8,109,19,2,2299.0,5
2434,2024-02-24,12,136,30,2,1399.0,0
2435,2024-03-12,6,999,13,1,2026.0,5
2436,2024-07-02,9,113,21,1,3499.0,0
2437,2024-05-14,6,141,13,1,499.0,25
2438,2024-06-15,2,117,6,2,2299.0,5
2439,2023-12-10,1,110,1,4,6629.69,0
2440,2024-01-14,6,132,15,2,899.0,5
2441,2024-07-11,8,148,18,2,127.15,0
2442,2024-08-22,8,139,20,2,599.0,0
2443,2024-04-08,15,115,39,2,2899.0,15
2444,2024-04-11,11,145,28,1,159.0,0
2445,2023-11-18,6,136,15,2,1399.0,10
2446,2024-05-17,4,106,10,3,59.9,0
2447,2024-05-18,8,107,20,1,267.93,0
2448,2024-04-27,5,141,11,1,451.33,0
2449,2023-10-19,5,115,12,3,2899.0,10
2450,2023-10-28,1,141,1,2,466.33,10
2451,2023-12-21,1,106,3,1,59.9,15
2452,2023-12-14,11,130,28,3,699.0,0
2453,2024-05-20,14,145,36,1,159.0,0
2454,2024-04-12,6,139,15,2,599.0,10
2455,2024-08-03,11,113,28,2,3499.0,20
2456,2024-05-13,12,109,30,1,2299.0,0
2457,2024-02-13,14,146,36,1,89.9,5
2458,2023-12-25,12,120,29,2,999.0,20
2459,2023-09-03,11,121,27,1,1321.44,0
2460,2023-11-01,12,128,30,1,1799.0,5
2461,2024-01-19,6,104,14,1,3299.0,0
2462,2024-08-23,15,101,37,2,1899.0,25
2463,2023-11-28, 15 ,134,38,2,199.0,5
2464,2023-11-25,8,113,20,1,3499.0,0
2465,2024-05-27,10,146,26,3,89.9,0
2466,2023-12-26,8,111,19,3,149.9,0
2467,2023-12-16,5,104,12,2,2932.36,0
2468,2024-04-26,14,112,35,2,79.9,0
2469,2023-12-27,7,124,17,1,129.9,10
2470,2023-10-27,12,108,31,5,1499.0,0
2471,2023-11-09,10,104,25,2,3299.0,0
2472,2024-06-12,3,120,7,3,999.0,5
2473,2024-01-13,9,108,22,2,1499.0,5
2474,2024-07-30,10,103,26,3,2899.0,0
2475,2023-10-25,11,147,28,2,199.0,0
2476,2023-11-21,7,145,17,3,159.0,15
2477,2023-09-13,4,124,10,1,129.9,0
2478,2024-07-11,9,150,23,2,129.0,20
2479,2023-12-09,3,120,7,1,999.0,15
2480,2024-04-10,12,139,29,2,599.0,10
2481,2023-11-27,5,132,12,1,899.0,5
2482,2023-12-16,10,110,25,1,6999.0,0
2483,2024-02-18,15,139,39,2,599.0,0
2484,2024-08-06,7,104,16,1,3299.0,0
2485,2024-07-20,6,111,13,2,149.9,20
2486,2023-09-16,7,122,17,2,159.9,20
2487,2023-11-19,11,131,28,2,449.0,15
2488,2023-12-23,3,118,7,1,199.9,5
2489,2024-03-19,3,110,8,2,6999.0,20
2490,2024-07-19,9,112,22,3,79.9,5
2491,2024-01-10,8,132,18,1,899.0,10
2492,2024-07-29,11,110,28,2,6999.0,10
2493,2024-08-20,12,109,30,1,1989.0,5
2494,2023-12-16,9,134,22,2,199.0,30
2495,2023-12-20,13,117,32,1,2299.0,5
2496,2023-12-25,15,138,39,3,2199.0,10
2497,2024-05-09,5,143,12,1,399.0,20
2498,2024-01-22,1,147,1,4,199.0,20
2499,2024-01-17,8,146,20,3,89.9,0
2500,2024-03-08,3,136,7,2,1399.0,10
2501,2023-11-03,11,132,28,2,899.0,5
2502,2023-09-08,13,130,33,1,699.0,30
2503,2023-10-09,11,145,28,1,159.0,0
2504,2024-07-27,6,131,15,1,449.0,0
2505,2023-09-27,1,121,1,1,1499.0,
2506,2023-12-10,8,140,19,1,249.0,0
2507,2024-05-04,6,122,15,1,159.9,5
2508,2023-10-27,10,146,24,1,89.9,0
2509,2023-11-10,9,103,22,1,2899.0,
2510,2024-01-12,1,133,3,3,1199.0,0
2511,2024-07-08,13,126,,3,2999.0,0
2512,2024-07-16,15,135,38,1,1099.0,10
2513,2023-11-01,7,135,17,2,1099.0,0
2514,2024-01-17,7,119,17,1,599.0,
2515,2023-10-13,11,118,27,4,173.63,5
2516,2023-09-28,5,141,12,2,499.0,0
2517,2023-10-06,12,115,31,2,2899.0,0
2518,03-27-2024,9,126,22,1,2999.0,0
2519,2023-11-08,13,105,32,2,4792.79,20
2520,2023-12-01,2,126,5,2,2999.0,15
2521,2023-11-15,14,131,35,1,419.62,0
2522,2023-11-06,7,142,16,2,403.06,0
2523,2024-02-17,11,107,28,-2,257.64,0
2524,2024-04-12,1,116,1,1,1799.0,15
2525,2024-05-14,9,123,22,1,449.0,0
2526,2024-06-06,10,141,26,2,499.0,0
2527,2023-11-02,11,140,27,2,249.0,10
2528,2024-08-14,8,124,19,1,129.9,5
2529,2024-06-13,15,999,38,1,129.9,0
2530,2024-05-06,6,135,14,2,1099.0,0
2531,2023-10-04,13,128,34,1,1799.0,0
2532,2024-01-09,5,101,12,2,1899.0,0
2533,2023-12-08,10,113,26,2,3499.0,0
2534,2024-05-03,2,132,4,1,899.0,0
2535,2024-07-27,4,137,10,1,1799.0,10
2536,2024-06-24,14,130,35,3,603.13,15
2537,2024-01-17,2,101,5,2,1899.0,0
2538,2024-08-06,7,124,17,1,129.9,0
2539,2024-08-30,8,126,20,4,2999.0,20
2540,2024-05-25,13,134,33,3,174.53,30
2541,2024-06-16,1,128,40,1,1799.0,5
2542,2024-08-31,4,131,9,1,449.0,5
2543,2023-12-03,6,136,15,1,1399.0,5
2544,2023-10-12,3,103,8,2,2899.0,0
2545,2023-09-03,4,137,10,1,1799.0,20
2546,2024-04-17,3,133,,4,1199.0,0
2547,2024-07-18,6,101,15,1,1899.0,0
2548,2024-04-06,13,118,32,2,199.9,25
2549,2023-11-08,4,104,9,1,3299.0,5
2550,2023-12-30,13,144,34,1,299.0,15
2551,2023-10-14,9,109,23,3,2045.69,10
2552,2024-08-22,9,101,23,2,1899.0,5
2553,2023-12-31,1,125,40,1,2079.29,0
2554,2023-11-17,2,115,4,1,2899.0,15
2555,2024-03-11,2,144,,2,299.0,0
2556,2024-07-09,12,138,30,4,2199.0,15
2557,2024-05-27,8,146,18,1,89.9,0
2558,2024-07-28,4,116,9,3,1696.25,10
2559,2024-01-13,3,132,7,3,899.0,10
2560,2024-06-11,9,144,21,2,299.0,20
2561,2024-04-16,5,136,12,3,1321.83,10
2562,2023-12-27,7,145,17,2,159.0,5
2563,2024-04-05,8,115,20,1,2899.0,15
2564,2024-06-17,1,140,40,2,227.49,20
2565,2023-12-01,9,126,22,3,2999.0,15
2566,2024-03-08,1,113,40,1,3499.0,5
2567,2024-08-17,6,141,14,2,499.0,0
2568,2023-12-11,8,114,19,1,4899.0,5
2569,2023-12-27,8,145,20,4,159.0,5
2570,2024-01-29,14,128,36,1,1799.0,5
2571,2023-11-05,8,132,19,2,899.0,15
